Q,GroupName,Range_q,Azimuth_q,Dataset,DatasetIdx,CStart,PSNR,SSIM
1,R1A1_NoUp,1,1,SAR_Dataset_Bangkok_1,1,840,23.5591316223145,0.630439221858978
1,R1A1_NoUp,1,1,SAR_Dataset_Bangkok_1,1,2520,23.8997077941895,0.605362117290497
1,R1A1_NoUp,1,1,SAR_Dataset_Bangkok_1,1,4200,22.8331985473633,0.567643225193024
1,R1A1_NoUp,1,1,SAR_Dataset_Bangkok_1,1,5880,22.3428134918213,0.497185319662094
1,R1A1_NoUp,1,1,SAR_Dataset_Bangkok_1,1,7560,23.9820442199707,0.599560439586639
1,R1A1_NoUp,1,1,SAR_Dataset_Bangkok_1,1,9241,23.0722522735596,0.61788809299469
1,R1A1_NoUp,1,1,SAR_Dataset_Bangkok_1,1,10921,23.1330585479736,0.621313035488129
1,R1A1_NoUp,1,1,SAR_Dataset_Bangkok_1,1,12601,23.7590427398682,0.645965695381165
1,R1A1_NoUp,1,1,SAR_Dataset_Bangkok_1,1,14281,24.5632724761963,0.624216973781586
1,R1A1_NoUp,1,1,SAR_Dataset_Bangkok_1,1,15961,23.5093269348145,0.632630825042725
1,R1A1_NoUp,1,1,SAR_Dataset_city1_histeq,2,450,22.2517890930176,0.654914200305939
1,R1A1_NoUp,1,1,SAR_Dataset_city1_histeq,2,1350,23.7508563995361,0.664153695106506
1,R1A1_NoUp,1,1,SAR_Dataset_city1_histeq,2,2250,22.584644317627,0.655510127544403
1,R1A1_NoUp,1,1,SAR_Dataset_city1_histeq,2,3150,22.8208084106445,0.626840710639954
1,R1A1_NoUp,1,1,SAR_Dataset_city1_histeq,2,4050,21.6341018676758,0.651711583137512
1,R1A1_NoUp,1,1,SAR_Dataset_city1_histeq,2,4951,21.7045421600342,0.663435697555542
1,R1A1_NoUp,1,1,SAR_Dataset_city1_histeq,2,5851,22.9538421630859,0.6380335688591
1,R1A1_NoUp,1,1,SAR_Dataset_city1_histeq,2,6751,23.3043842315674,0.609057486057281
1,R1A1_NoUp,1,1,SAR_Dataset_city1_histeq,2,7651,23.2514533996582,0.595253050327301
1,R1A1_NoUp,1,1,SAR_Dataset_city1_histeq,2,8551,24.4387397766113,0.628567397594452
1,R1A1_NoUp,1,1,SAR_Dataset_city2_histeq,3,450,22.4304046630859,0.564278185367584
1,R1A1_NoUp,1,1,SAR_Dataset_city2_histeq,3,1350,24.1723747253418,0.608139157295227
1,R1A1_NoUp,1,1,SAR_Dataset_city2_histeq,3,2250,24.7146034240723,0.619794964790344
1,R1A1_NoUp,1,1,SAR_Dataset_city2_histeq,3,3150,24.375732421875,0.596505343914032
1,R1A1_NoUp,1,1,SAR_Dataset_city2_histeq,3,4050,23.6146354675293,0.631975471973419
1,R1A1_NoUp,1,1,SAR_Dataset_city2_histeq,3,4951,24.9210815429688,0.62969982624054
1,R1A1_NoUp,1,1,SAR_Dataset_city2_histeq,3,5851,23.8099689483643,0.600680410861969
1,R1A1_NoUp,1,1,SAR_Dataset_city2_histeq,3,6751,22.926607131958,0.600649654865265
1,R1A1_NoUp,1,1,SAR_Dataset_city2_histeq,3,7651,23.6041736602783,0.589659094810486
1,R1A1_NoUp,1,1,SAR_Dataset_city2_histeq,3,8551,22.871561050415,0.630274295806885
1,R1A1_NoUp,1,1,SAR_Dataset_SAR_figure,4,375,24.2219696044922,0.564409971237183
1,R1A1_NoUp,1,1,SAR_Dataset_SAR_figure,4,1125,23.3973579406738,0.63447368144989
1,R1A1_NoUp,1,1,SAR_Dataset_SAR_figure,4,1875,21.4234008789062,0.673441648483276
1,R1A1_NoUp,1,1,SAR_Dataset_SAR_figure,4,2625,21.9237098693848,0.680563449859619
1,R1A1_NoUp,1,1,SAR_Dataset_SAR_figure,4,3375,22.4303207397461,0.664955854415894
1,R1A1_NoUp,1,1,SAR_Dataset_SAR_figure,4,4126,21.6079330444336,0.673817038536072
1,R1A1_NoUp,1,1,SAR_Dataset_SAR_figure,4,4876,22.8622131347656,0.651695191860199
1,R1A1_NoUp,1,1,SAR_Dataset_SAR_figure,4,5626,21.6272277832031,0.666207551956177
1,R1A1_NoUp,1,1,SAR_Dataset_SAR_figure,4,6376,22.7955055236816,0.644593417644501
1,R1A1_NoUp,1,1,SAR_Dataset_SAR_figure,4,7126,23.9428596496582,0.576326727867126
1,R1A1_NoUp,1,1,SAR_Dataset_filed,5,480,21.4565830230713,0.68536901473999
1,R1A1_NoUp,1,1,SAR_Dataset_filed,5,1440,22.4086093902588,0.675646960735321
1,R1A1_NoUp,1,1,SAR_Dataset_filed,5,2400,25.0795364379883,0.624230444431305
1,R1A1_NoUp,1,1,SAR_Dataset_filed,5,3360,20.5635032653809,0.624433517456055
1,R1A1_NoUp,1,1,SAR_Dataset_filed,5,4320,19.459135055542,0.653347969055176
1,R1A1_NoUp,1,1,SAR_Dataset_filed,5,5281,22.9871387481689,0.634100556373596
1,R1A1_NoUp,1,1,SAR_Dataset_filed,5,6241,23.4821968078613,0.628754675388336
1,R1A1_NoUp,1,1,SAR_Dataset_filed,5,7201,22.6140365600586,0.679981648921967
1,R1A1_NoUp,1,1,SAR_Dataset_filed,5,8161,23.1259498596191,0.675576627254486
1,R1A1_NoUp,1,1,SAR_Dataset_filed,5,9121,26.2714786529541,0.676696300506592
1,R1A1_NoUp,1,1,SAR_Dataset_port,6,720,22.3438606262207,0.606441020965576
1,R1A1_NoUp,1,1,SAR_Dataset_port,6,2160,21.7178325653076,0.659858703613281
1,R1A1_NoUp,1,1,SAR_Dataset_port,6,3600,22.1489562988281,0.65613716840744
1,R1A1_NoUp,1,1,SAR_Dataset_port,6,5040,21.7192611694336,0.65972113609314
1,R1A1_NoUp,1,1,SAR_Dataset_port,6,6480,23.2159156799316,0.643560647964478
1,R1A1_NoUp,1,1,SAR_Dataset_port,6,7921,21.3616676330566,0.657331049442291
1,R1A1_NoUp,1,1,SAR_Dataset_port,6,9361,22.1198062896729,0.660266757011414
1,R1A1_NoUp,1,1,SAR_Dataset_port,6,10801,21.9650096893311,0.657596826553345
1,R1A1_NoUp,1,1,SAR_Dataset_port,6,12241,23.0359554290771,0.65037202835083
1,R1A1_NoUp,1,1,SAR_Dataset_port,6,13681,25.7487373352051,0.70516037940979
1,R1A1_NoUp,1,1,SAR_Dataset_suburb,7,705,23.8799896240234,0.662233829498291
1,R1A1_NoUp,1,1,SAR_Dataset_suburb,7,2115,24.9887676239014,0.689576923847198
1,R1A1_NoUp,1,1,SAR_Dataset_suburb,7,3525,24.9361228942871,0.660068333148956
1,R1A1_NoUp,1,1,SAR_Dataset_suburb,7,4935,22.3656234741211,0.654175519943237
1,R1A1_NoUp,1,1,SAR_Dataset_suburb,7,6345,21.4057540893555,0.641792297363281
1,R1A1_NoUp,1,1,SAR_Dataset_suburb,7,7756,23.9430274963379,0.626457035541534
1,R1A1_NoUp,1,1,SAR_Dataset_suburb,7,9166,23.6797351837158,0.60067355632782
1,R1A1_NoUp,1,1,SAR_Dataset_suburb,7,10576,22.7765808105469,0.650149941444397
1,R1A1_NoUp,1,1,SAR_Dataset_suburb,7,11986,23.6853179931641,0.636478126049042
1,R1A1_NoUp,1,1,SAR_Dataset_suburb,7,13396,22.1086540222168,0.646633327007294
4,R1A4,1,4,SAR_Dataset_Bangkok_1,1,840,27.5407943725586,0.802044272422791
4,R1A4,1,4,SAR_Dataset_Bangkok_1,1,2520,26.1534385681152,0.756928145885468
4,R1A4,1,4,SAR_Dataset_Bangkok_1,1,4200,26.4890899658203,0.75232195854187
4,R1A4,1,4,SAR_Dataset_Bangkok_1,1,5880,25.1705837249756,0.671663820743561
4,R1A4,1,4,SAR_Dataset_Bangkok_1,1,7560,27.211597442627,0.76938670873642
4,R1A4,1,4,SAR_Dataset_Bangkok_1,1,9241,26.34547996521,0.786061882972717
4,R1A4,1,4,SAR_Dataset_Bangkok_1,1,10921,26.6234664916992,0.790565431118011
4,R1A4,1,4,SAR_Dataset_Bangkok_1,1,12601,25.7596225738525,0.782208740711212
4,R1A4,1,4,SAR_Dataset_Bangkok_1,1,14281,26.3129272460938,0.759275674819946
4,R1A4,1,4,SAR_Dataset_Bangkok_1,1,15961,26.1642913818359,0.787754833698273
4,R1A4,1,4,SAR_Dataset_city1_histeq,2,450,26.0344581604004,0.812961518764496
4,R1A4,1,4,SAR_Dataset_city1_histeq,2,1350,26.7783737182617,0.810709297657013
4,R1A4,1,4,SAR_Dataset_city1_histeq,2,2250,24.9182243347168,0.801240682601929
4,R1A4,1,4,SAR_Dataset_city1_histeq,2,3150,25.6840629577637,0.788513898849487
4,R1A4,1,4,SAR_Dataset_city1_histeq,2,4050,23.5648632049561,0.794296264648438
4,R1A4,1,4,SAR_Dataset_city1_histeq,2,4951,25.1016025543213,0.814219117164612
4,R1A4,1,4,SAR_Dataset_city1_histeq,2,5851,25.4429912567139,0.782096028327942
4,R1A4,1,4,SAR_Dataset_city1_histeq,2,6751,25.5192584991455,0.753169894218445
4,R1A4,1,4,SAR_Dataset_city1_histeq,2,7651,26.1845550537109,0.75089818239212
4,R1A4,1,4,SAR_Dataset_city1_histeq,2,8551,27.3346424102783,0.776322424411774
4,R1A4,1,4,SAR_Dataset_city2_histeq,3,450,26.2168731689453,0.742767453193665
4,R1A4,1,4,SAR_Dataset_city2_histeq,3,1350,26.7994594573975,0.755681574344635
4,R1A4,1,4,SAR_Dataset_city2_histeq,3,2250,27.5258274078369,0.767487347126007
4,R1A4,1,4,SAR_Dataset_city2_histeq,3,3150,27.3148765563965,0.757536888122559
4,R1A4,1,4,SAR_Dataset_city2_histeq,3,4050,26.3918418884277,0.776182353496552
4,R1A4,1,4,SAR_Dataset_city2_histeq,3,4951,27.5799198150635,0.773218214511871
4,R1A4,1,4,SAR_Dataset_city2_histeq,3,5851,27.3104381561279,0.764556229114532
4,R1A4,1,4,SAR_Dataset_city2_histeq,3,6751,26.1578845977783,0.757785618305206
4,R1A4,1,4,SAR_Dataset_city2_histeq,3,7651,27.0546627044678,0.755596339702606
4,R1A4,1,4,SAR_Dataset_city2_histeq,3,8551,24.9939746856689,0.770078182220459
4,R1A4,1,4,SAR_Dataset_SAR_figure,4,375,26.5817165374756,0.724403500556946
4,R1A4,1,4,SAR_Dataset_SAR_figure,4,1125,25.7974662780762,0.775087416172028
4,R1A4,1,4,SAR_Dataset_SAR_figure,4,1875,24.4314956665039,0.813414037227631
4,R1A4,1,4,SAR_Dataset_SAR_figure,4,2625,22.8155364990234,0.79749584197998
4,R1A4,1,4,SAR_Dataset_SAR_figure,4,3375,24.6818580627441,0.797337830066681
4,R1A4,1,4,SAR_Dataset_SAR_figure,4,4126,24.145923614502,0.808250188827515
4,R1A4,1,4,SAR_Dataset_SAR_figure,4,4876,25.0917892456055,0.787963211536407
4,R1A4,1,4,SAR_Dataset_SAR_figure,4,5626,23.466609954834,0.796302258968353
4,R1A4,1,4,SAR_Dataset_SAR_figure,4,6376,25.0043334960938,0.785217344760895
4,R1A4,1,4,SAR_Dataset_SAR_figure,4,7126,27.0956764221191,0.756669342517853
4,R1A4,1,4,SAR_Dataset_filed,5,480,24.4806442260742,0.832136571407318
4,R1A4,1,4,SAR_Dataset_filed,5,1440,24.7059078216553,0.807413458824158
4,R1A4,1,4,SAR_Dataset_filed,5,2400,27.5915679931641,0.769634902477264
4,R1A4,1,4,SAR_Dataset_filed,5,3360,22.7339630126953,0.755396604537964
4,R1A4,1,4,SAR_Dataset_filed,5,4320,20.9912719726562,0.780766606330872
4,R1A4,1,4,SAR_Dataset_filed,5,5281,26.140983581543,0.790346205234528
4,R1A4,1,4,SAR_Dataset_filed,5,6241,26.3040466308594,0.78123950958252
4,R1A4,1,4,SAR_Dataset_filed,5,7201,25.2972564697266,0.823175072669983
4,R1A4,1,4,SAR_Dataset_filed,5,8161,25.991569519043,0.815633535385132
4,R1A4,1,4,SAR_Dataset_filed,5,9121,29.0326690673828,0.823945641517639
4,R1A4,1,4,SAR_Dataset_port,6,720,25.7773113250732,0.777315378189087
4,R1A4,1,4,SAR_Dataset_port,6,2160,24.019962310791,0.801272749900818
4,R1A4,1,4,SAR_Dataset_port,6,3600,24.6748962402344,0.798244535923004
4,R1A4,1,4,SAR_Dataset_port,6,5040,24.5451316833496,0.808649480342865
4,R1A4,1,4,SAR_Dataset_port,6,6480,26.0854053497314,0.796365082263947
4,R1A4,1,4,SAR_Dataset_port,6,7921,23.5407409667969,0.795096099376678
4,R1A4,1,4,SAR_Dataset_port,6,9361,24.5898246765137,0.806786179542542
4,R1A4,1,4,SAR_Dataset_port,6,10801,23.8931293487549,0.785879194736481
4,R1A4,1,4,SAR_Dataset_port,6,12241,24.715539932251,0.767377257347107
4,R1A4,1,4,SAR_Dataset_port,6,13681,29.1758766174316,0.844484031200409
4,R1A4,1,4,SAR_Dataset_suburb,7,705,26.2753963470459,0.803776383399963
4,R1A4,1,4,SAR_Dataset_suburb,7,2115,27.3342018127441,0.816802620887756
4,R1A4,1,4,SAR_Dataset_suburb,7,3525,27.3063697814941,0.803694188594818
4,R1A4,1,4,SAR_Dataset_suburb,7,4935,24.8140602111816,0.797060251235962
4,R1A4,1,4,SAR_Dataset_suburb,7,6345,23.7971382141113,0.784426331520081
4,R1A4,1,4,SAR_Dataset_suburb,7,7756,26.9738502502441,0.782146871089935
4,R1A4,1,4,SAR_Dataset_suburb,7,9166,26.6354560852051,0.767734706401825
4,R1A4,1,4,SAR_Dataset_suburb,7,10576,26.1071319580078,0.805305898189545
4,R1A4,1,4,SAR_Dataset_suburb,7,11986,26.0072612762451,0.781771242618561
4,R1A4,1,4,SAR_Dataset_suburb,7,13396,24.4748764038086,0.789968490600586
4,R2A2,2,2,SAR_Dataset_Bangkok_1,1,840,27.6784229278564,0.814476668834686
4,R2A2,2,2,SAR_Dataset_Bangkok_1,1,2520,26.157356262207,0.767859637737274
4,R2A2,2,2,SAR_Dataset_Bangkok_1,1,4200,27.0675449371338,0.776872932910919
4,R2A2,2,2,SAR_Dataset_Bangkok_1,1,5880,25.3532524108887,0.686285436153412
4,R2A2,2,2,SAR_Dataset_Bangkok_1,1,7560,27.2988624572754,0.783989727497101
4,R2A2,2,2,SAR_Dataset_Bangkok_1,1,9241,26.4896488189697,0.803096294403076
4,R2A2,2,2,SAR_Dataset_Bangkok_1,1,10921,26.8783740997314,0.803373277187347
4,R2A2,2,2,SAR_Dataset_Bangkok_1,1,12601,26.0502548217773,0.800203919410706
4,R2A2,2,2,SAR_Dataset_Bangkok_1,1,14281,27.3951187133789,0.79424113035202
4,R2A2,2,2,SAR_Dataset_Bangkok_1,1,15961,26.148509979248,0.797818899154663
4,R2A2,2,2,SAR_Dataset_city1_histeq,2,450,26.4668769836426,0.830765783786774
4,R2A2,2,2,SAR_Dataset_city1_histeq,2,1350,27.097095489502,0.827563285827637
4,R2A2,2,2,SAR_Dataset_city1_histeq,2,2250,24.7332191467285,0.811439573764801
4,R2A2,2,2,SAR_Dataset_city1_histeq,2,3150,26.1058597564697,0.806490540504456
4,R2A2,2,2,SAR_Dataset_city1_histeq,2,4050,24.426570892334,0.819677233695984
4,R2A2,2,2,SAR_Dataset_city1_histeq,2,4951,25.4302520751953,0.830679774284363
4,R2A2,2,2,SAR_Dataset_city1_histeq,2,5851,25.9800701141357,0.803659200668335
4,R2A2,2,2,SAR_Dataset_city1_histeq,2,6751,27.037181854248,0.791476726531982
4,R2A2,2,2,SAR_Dataset_city1_histeq,2,7651,26.1534976959229,0.759755373001099
4,R2A2,2,2,SAR_Dataset_city1_histeq,2,8551,27.8050651550293,0.798161208629608
4,R2A2,2,2,SAR_Dataset_city2_histeq,3,450,27.1499099731445,0.773219704627991
4,R2A2,2,2,SAR_Dataset_city2_histeq,3,1350,26.6648845672607,0.780389249324799
4,R2A2,2,2,SAR_Dataset_city2_histeq,3,2250,27.854419708252,0.787311732769012
4,R2A2,2,2,SAR_Dataset_city2_histeq,3,3150,26.9577007293701,0.763825178146362
4,R2A2,2,2,SAR_Dataset_city2_histeq,3,4050,26.7938804626465,0.79607492685318
4,R2A2,2,2,SAR_Dataset_city2_histeq,3,4951,27.5031509399414,0.783269166946411
4,R2A2,2,2,SAR_Dataset_city2_histeq,3,5851,27.1320362091064,0.770633220672607
4,R2A2,2,2,SAR_Dataset_city2_histeq,3,6751,26.9013404846191,0.78744113445282
4,R2A2,2,2,SAR_Dataset_city2_histeq,3,7651,27.7375717163086,0.780737400054932
4,R2A2,2,2,SAR_Dataset_city2_histeq,3,8551,25.4388198852539,0.79193913936615
4,R2A2,2,2,SAR_Dataset_SAR_figure,4,375,26.5615310668945,0.751292884349823
4,R2A2,2,2,SAR_Dataset_SAR_figure,4,1125,26.2111053466797,0.792722761631012
4,R2A2,2,2,SAR_Dataset_SAR_figure,4,1875,25.0062732696533,0.831956923007965
4,R2A2,2,2,SAR_Dataset_SAR_figure,4,2625,24.1235942840576,0.82783967256546
4,R2A2,2,2,SAR_Dataset_SAR_figure,4,3375,24.6685390472412,0.811963260173798
4,R2A2,2,2,SAR_Dataset_SAR_figure,4,4126,24.3324508666992,0.824951410293579
4,R2A2,2,2,SAR_Dataset_SAR_figure,4,4876,25.8798885345459,0.811497569084167
4,R2A2,2,2,SAR_Dataset_SAR_figure,4,5626,24.2355117797852,0.824047386646271
4,R2A2,2,2,SAR_Dataset_SAR_figure,4,6376,25.1881618499756,0.801161289215088
4,R2A2,2,2,SAR_Dataset_SAR_figure,4,7126,27.3048305511475,0.777542889118195
4,R2A2,2,2,SAR_Dataset_filed,5,480,24.9685134887695,0.848386108875275
4,R2A2,2,2,SAR_Dataset_filed,5,1440,25.0671463012695,0.82502406835556
4,R2A2,2,2,SAR_Dataset_filed,5,2400,27.8386211395264,0.78388500213623
4,R2A2,2,2,SAR_Dataset_filed,5,3360,23.0081024169922,0.773081660270691
4,R2A2,2,2,SAR_Dataset_filed,5,4320,21.6677570343018,0.805354833602905
4,R2A2,2,2,SAR_Dataset_filed,5,5281,26.6009998321533,0.811536729335785
4,R2A2,2,2,SAR_Dataset_filed,5,6241,26.6443405151367,0.798024654388428
4,R2A2,2,2,SAR_Dataset_filed,5,7201,25.6260108947754,0.83913654088974
4,R2A2,2,2,SAR_Dataset_filed,5,8161,26.3970642089844,0.831287562847137
4,R2A2,2,2,SAR_Dataset_filed,5,9121,29.2951679229736,0.836351156234741
4,R2A2,2,2,SAR_Dataset_port,6,720,25.4837017059326,0.78730171918869
4,R2A2,2,2,SAR_Dataset_port,6,2160,24.3317260742188,0.819327354431152
4,R2A2,2,2,SAR_Dataset_port,6,3600,24.9672584533691,0.815056264400482
4,R2A2,2,2,SAR_Dataset_port,6,5040,24.7841815948486,0.826824247837067
4,R2A2,2,2,SAR_Dataset_port,6,6480,26.5398235321045,0.817962825298309
4,R2A2,2,2,SAR_Dataset_port,6,7921,23.6272468566895,0.811263561248779
4,R2A2,2,2,SAR_Dataset_port,6,9361,24.0837268829346,0.814176321029663
4,R2A2,2,2,SAR_Dataset_port,6,10801,24.2402439117432,0.804094791412354
4,R2A2,2,2,SAR_Dataset_port,6,12241,25.0106906890869,0.784993052482605
4,R2A2,2,2,SAR_Dataset_port,6,13681,30.0352325439453,0.865927457809448
4,R2A2,2,2,SAR_Dataset_suburb,7,705,26.034294128418,0.813452005386353
4,R2A2,2,2,SAR_Dataset_suburb,7,2115,27.708158493042,0.834212601184845
4,R2A2,2,2,SAR_Dataset_suburb,7,3525,27.7107276916504,0.822556972503662
4,R2A2,2,2,SAR_Dataset_suburb,7,4935,25.2665691375732,0.814509987831116
4,R2A2,2,2,SAR_Dataset_suburb,7,6345,24.0982341766357,0.803159296512604
4,R2A2,2,2,SAR_Dataset_suburb,7,7756,26.9994010925293,0.795004665851593
4,R2A2,2,2,SAR_Dataset_suburb,7,9166,26.8720817565918,0.784619212150574
4,R2A2,2,2,SAR_Dataset_suburb,7,10576,26.572395324707,0.825956344604492
4,R2A2,2,2,SAR_Dataset_suburb,7,11986,26.5066680908203,0.800782978534698
4,R2A2,2,2,SAR_Dataset_suburb,7,13396,24.9730644226074,0.810961484909058
4,R4A1,4,1,SAR_Dataset_Bangkok_1,1,840,27.5151462554932,0.801565527915955
4,R4A1,4,1,SAR_Dataset_Bangkok_1,1,2520,26.1698246002197,0.759448707103729
4,R4A1,4,1,SAR_Dataset_Bangkok_1,1,4200,26.8154430389404,0.763963103294373
4,R4A1,4,1,SAR_Dataset_Bangkok_1,1,5880,24.8268966674805,0.659319281578064
4,R4A1,4,1,SAR_Dataset_Bangkok_1,1,7560,26.6862125396729,0.757161378860474
4,R4A1,4,1,SAR_Dataset_Bangkok_1,1,9241,26.3147945404053,0.787331581115723
4,R4A1,4,1,SAR_Dataset_Bangkok_1,1,10921,26.5875396728516,0.789469599723816
4,R4A1,4,1,SAR_Dataset_Bangkok_1,1,12601,25.4989433288574,0.779291212558746
4,R4A1,4,1,SAR_Dataset_Bangkok_1,1,14281,27.1391181945801,0.777505576610565
4,R4A1,4,1,SAR_Dataset_Bangkok_1,1,15961,26.3806610107422,0.792917609214783
4,R4A1,4,1,SAR_Dataset_city1_histeq,2,450,25.4466991424561,0.805452406406403
4,R4A1,4,1,SAR_Dataset_city1_histeq,2,1350,26.8224906921387,0.812875509262085
4,R4A1,4,1,SAR_Dataset_city1_histeq,2,2250,24.8147754669189,0.799486875534058
4,R4A1,4,1,SAR_Dataset_city1_histeq,2,3150,25.7403736114502,0.790474474430084
4,R4A1,4,1,SAR_Dataset_city1_histeq,2,4050,24.4971961975098,0.806889653205872
4,R4A1,4,1,SAR_Dataset_city1_histeq,2,4951,25.1596717834473,0.816377580165863
4,R4A1,4,1,SAR_Dataset_city1_histeq,2,5851,25.6079196929932,0.786673009395599
4,R4A1,4,1,SAR_Dataset_city1_histeq,2,6751,26.4692497253418,0.768326580524445
4,R4A1,4,1,SAR_Dataset_city1_histeq,2,7651,26.1155281066895,0.748522937297821
4,R4A1,4,1,SAR_Dataset_city1_histeq,2,8551,27.3618049621582,0.77743923664093
4,R4A1,4,1,SAR_Dataset_city2_histeq,3,450,26.9654445648193,0.755831241607666
4,R4A1,4,1,SAR_Dataset_city2_histeq,3,1350,26.8274307250977,0.757436037063599
4,R4A1,4,1,SAR_Dataset_city2_histeq,3,2250,27.407299041748,0.76568466424942
4,R4A1,4,1,SAR_Dataset_city2_histeq,3,3150,26.8543815612793,0.747365176677704
4,R4A1,4,1,SAR_Dataset_city2_histeq,3,4050,26.3952465057373,0.775913894176483
4,R4A1,4,1,SAR_Dataset_city2_histeq,3,4951,27.6761474609375,0.778348505496979
4,R4A1,4,1,SAR_Dataset_city2_histeq,3,5851,27.1813411712646,0.761550188064575
4,R4A1,4,1,SAR_Dataset_city2_histeq,3,6751,26.0360946655273,0.756624758243561
4,R4A1,4,1,SAR_Dataset_city2_histeq,3,7651,27.2104930877686,0.758867263793945
4,R4A1,4,1,SAR_Dataset_city2_histeq,3,8551,25.2550010681152,0.772655189037323
4,R4A1,4,1,SAR_Dataset_SAR_figure,4,375,26.411003112793,0.730956494808197
4,R4A1,4,1,SAR_Dataset_SAR_figure,4,1125,25.4104461669922,0.772215127944946
4,R4A1,4,1,SAR_Dataset_SAR_figure,4,1875,24.5790710449219,0.812180757522583
4,R4A1,4,1,SAR_Dataset_SAR_figure,4,2625,24.4742279052734,0.819688558578491
4,R4A1,4,1,SAR_Dataset_SAR_figure,4,3375,24.6169300079346,0.796267867088318
4,R4A1,4,1,SAR_Dataset_SAR_figure,4,4126,24.1822090148926,0.809348464012146
4,R4A1,4,1,SAR_Dataset_SAR_figure,4,4876,25.496265411377,0.792140781879425
4,R4A1,4,1,SAR_Dataset_SAR_figure,4,5626,23.725757598877,0.801580131053925
4,R4A1,4,1,SAR_Dataset_SAR_figure,4,6376,25.0302391052246,0.786110758781433
4,R4A1,4,1,SAR_Dataset_SAR_figure,4,7126,27.023265838623,0.757722318172455
4,R4A1,4,1,SAR_Dataset_filed,5,480,24.4356269836426,0.831311345100403
4,R4A1,4,1,SAR_Dataset_filed,5,1440,24.9373607635498,0.81040358543396
4,R4A1,4,1,SAR_Dataset_filed,5,2400,27.6515045166016,0.774423897266388
4,R4A1,4,1,SAR_Dataset_filed,5,3360,22.7827568054199,0.758544504642487
4,R4A1,4,1,SAR_Dataset_filed,5,4320,21.55979347229,0.792588651180267
4,R4A1,4,1,SAR_Dataset_filed,5,5281,26.1395473480225,0.791933417320251
4,R4A1,4,1,SAR_Dataset_filed,5,6241,26.02077293396,0.77537214756012
4,R4A1,4,1,SAR_Dataset_filed,5,7201,25.3446197509766,0.825234651565552
4,R4A1,4,1,SAR_Dataset_filed,5,8161,26.0417518615723,0.814441502094269
4,R4A1,4,1,SAR_Dataset_filed,5,9121,28.945499420166,0.820457994937897
4,R4A1,4,1,SAR_Dataset_port,6,720,25.0872592926025,0.767637431621552
4,R4A1,4,1,SAR_Dataset_port,6,2160,24.0010948181152,0.801166236400604
