Q,GroupName,Range_q,Azimuth_q,Dataset,DatasetIdx,CStart,PSNR,SSIM
4,R4A1,4,1,SAR_Dataset_port,6,3600,24.2410659790039,0.793348610401154
4,R4A1,4,1,SAR_Dataset_port,6,5040,24.7196044921875,0.812721252441406
4,R4A1,4,1,SAR_Dataset_port,6,6480,26.1323642730713,0.799315631389618
4,R4A1,4,1,SAR_Dataset_port,6,7921,23.5972423553467,0.798862397670746
4,R4A1,4,1,SAR_Dataset_port,6,9361,24.5494441986084,0.807451725006104
4,R4A1,4,1,SAR_Dataset_port,6,10801,23.8301486968994,0.784835696220398
4,R4A1,4,1,SAR_Dataset_port,6,12241,24.4924831390381,0.765392899513245
4,R4A1,4,1,SAR_Dataset_port,6,13681,29.8319091796875,0.853774070739746
4,R4A1,4,1,SAR_Dataset_suburb,7,705,25.9119243621826,0.800758957862854
4,R4A1,4,1,SAR_Dataset_suburb,7,2115,27.3992347717285,0.819385647773743
4,R4A1,4,1,SAR_Dataset_suburb,7,3525,27.226879119873,0.803147912025452
4,R4A1,4,1,SAR_Dataset_suburb,7,4935,24.8889713287354,0.79796689748764
4,R4A1,4,1,SAR_Dataset_suburb,7,6345,23.7535095214844,0.785740911960602
4,R4A1,4,1,SAR_Dataset_suburb,7,7756,26.784122467041,0.778310358524323
4,R4A1,4,1,SAR_Dataset_suburb,7,9166,26.4395446777344,0.764385521411896
4,R4A1,4,1,SAR_Dataset_suburb,7,10576,26.1608619689941,0.805923700332642
4,R4A1,4,1,SAR_Dataset_suburb,7,11986,26.3424949645996,0.785366296768188
4,R4A1,4,1,SAR_Dataset_suburb,7,13396,24.3899059295654,0.789232313632965
6,R1A6,1,6,SAR_Dataset_Bangkok_1,1,840,27.2982177734375,0.808899760246277
6,R1A6,1,6,SAR_Dataset_Bangkok_1,1,2520,26.4243679046631,0.776819169521332
6,R1A6,1,6,SAR_Dataset_Bangkok_1,1,4200,26.9954719543457,0.777075111865997
6,R1A6,1,6,SAR_Dataset_Bangkok_1,1,5880,25.6519870758057,0.699393808841705
6,R1A6,1,6,SAR_Dataset_Bangkok_1,1,7560,27.4919586181641,0.788381934165955
6,R1A6,1,6,SAR_Dataset_Bangkok_1,1,9241,26.4848022460938,0.804871261119843
6,R1A6,1,6,SAR_Dataset_Bangkok_1,1,10921,27.0187664031982,0.808676302433014
6,R1A6,1,6,SAR_Dataset_Bangkok_1,1,12601,25.5097427368164,0.791109442710876
6,R1A6,1,6,SAR_Dataset_Bangkok_1,1,14281,27.8274803161621,0.804874300956726
6,R1A6,1,6,SAR_Dataset_Bangkok_1,1,15961,26.6293983459473,0.807222545146942
6,R1A6,1,6,SAR_Dataset_city1_histeq,2,450,26.513765335083,0.831874132156372
6,R1A6,1,6,SAR_Dataset_city1_histeq,2,1350,27.2103271484375,0.829869031906128
6,R1A6,1,6,SAR_Dataset_city1_histeq,2,2250,25.295841217041,0.818338513374329
6,R1A6,1,6,SAR_Dataset_city1_histeq,2,3150,26.5159378051758,0.814880669116974
6,R1A6,1,6,SAR_Dataset_city1_histeq,2,4050,24.6374320983887,0.822138428688049
6,R1A6,1,6,SAR_Dataset_city1_histeq,2,4951,25.4961471557617,0.831086039543152
6,R1A6,1,6,SAR_Dataset_city1_histeq,2,5851,25.8738613128662,0.800960183143616
6,R1A6,1,6,SAR_Dataset_city1_histeq,2,6751,26.840389251709,0.788142561912537
6,R1A6,1,6,SAR_Dataset_city1_histeq,2,7651,26.4914493560791,0.768869280815125
6,R1A6,1,6,SAR_Dataset_city1_histeq,2,8551,27.8125076293945,0.796841204166412
6,R1A6,1,6,SAR_Dataset_city2_histeq,3,450,27.4911346435547,0.777709722518921
6,R1A6,1,6,SAR_Dataset_city2_histeq,3,1350,27.1839179992676,0.772624313831329
6,R1A6,1,6,SAR_Dataset_city2_histeq,3,2250,27.9215145111084,0.786769509315491
6,R1A6,1,6,SAR_Dataset_city2_histeq,3,3150,27.6236839294434,0.777540802955627
6,R1A6,1,6,SAR_Dataset_city2_histeq,3,4050,26.8392562866211,0.794101655483246
6,R1A6,1,6,SAR_Dataset_city2_histeq,3,4951,27.5708312988281,0.783028364181519
6,R1A6,1,6,SAR_Dataset_city2_histeq,3,5851,27.7143115997314,0.78368878364563
6,R1A6,1,6,SAR_Dataset_city2_histeq,3,6751,26.5100193023682,0.777456402778625
6,R1A6,1,6,SAR_Dataset_city2_histeq,3,7651,27.3612689971924,0.774104833602905
6,R1A6,1,6,SAR_Dataset_city2_histeq,3,8551,25.0909214019775,0.784419894218445
6,R1A6,1,6,SAR_Dataset_SAR_figure,4,375,26.7397708892822,0.751889824867249
6,R1A6,1,6,SAR_Dataset_SAR_figure,4,1125,25.7710647583008,0.791091501712799
6,R1A6,1,6,SAR_Dataset_SAR_figure,4,1875,24.9806327819824,0.8300741314888
6,R1A6,1,6,SAR_Dataset_SAR_figure,4,2625,24.2539138793945,0.827714920043945
6,R1A6,1,6,SAR_Dataset_SAR_figure,4,3375,24.8709259033203,0.811330556869507
6,R1A6,1,6,SAR_Dataset_SAR_figure,4,4126,24.4985084533691,0.82522714138031
6,R1A6,1,6,SAR_Dataset_SAR_figure,4,4876,25.9425182342529,0.810442686080933
6,R1A6,1,6,SAR_Dataset_SAR_figure,4,5626,24.0943050384521,0.818598866462708
6,R1A6,1,6,SAR_Dataset_SAR_figure,4,6376,25.0594711303711,0.79915052652359
6,R1A6,1,6,SAR_Dataset_SAR_figure,4,7126,27.4931888580322,0.782428324222565
6,R1A6,1,6,SAR_Dataset_filed,5,480,25.0105266571045,0.848833501338959
6,R1A6,1,6,SAR_Dataset_filed,5,1440,24.9456577301025,0.821005880832672
6,R1A6,1,6,SAR_Dataset_filed,5,2400,28.0334072113037,0.795720994472504
6,R1A6,1,6,SAR_Dataset_filed,5,3360,23.0723419189453,0.775629281997681
6,R1A6,1,6,SAR_Dataset_filed,5,4320,21.8438949584961,0.808351576328278
6,R1A6,1,6,SAR_Dataset_filed,5,5281,26.6517562866211,0.810705840587616
6,R1A6,1,6,SAR_Dataset_filed,5,6241,26.802282333374,0.801035344600677
6,R1A6,1,6,SAR_Dataset_filed,5,7201,25.6582660675049,0.840162336826324
6,R1A6,1,6,SAR_Dataset_filed,5,8161,26.4329681396484,0.830540299415588
6,R1A6,1,6,SAR_Dataset_filed,5,9121,29.5269393920898,0.844099402427673
6,R1A6,1,6,SAR_Dataset_port,6,720,25.8702068328857,0.79412853717804
6,R1A6,1,6,SAR_Dataset_port,6,2160,24.3680419921875,0.817891001701355
6,R1A6,1,6,SAR_Dataset_port,6,3600,25.0713882446289,0.816413521766663
6,R1A6,1,6,SAR_Dataset_port,6,5040,24.8542823791504,0.827487349510193
6,R1A6,1,6,SAR_Dataset_port,6,6480,26.4845809936523,0.814293742179871
6,R1A6,1,6,SAR_Dataset_port,6,7921,23.9473724365234,0.814375281333923
6,R1A6,1,6,SAR_Dataset_port,6,9361,24.8147468566895,0.823123931884766
6,R1A6,1,6,SAR_Dataset_port,6,10801,24.0583381652832,0.798682808876038
6,R1A6,1,6,SAR_Dataset_port,6,12241,24.8597164154053,0.780115604400635
6,R1A6,1,6,SAR_Dataset_port,6,13681,29.5128841400146,0.859270215034485
6,R1A6,1,6,SAR_Dataset_suburb,7,705,26.526517868042,0.819331169128418
6,R1A6,1,6,SAR_Dataset_suburb,7,2115,27.7614059448242,0.834272563457489
6,R1A6,1,6,SAR_Dataset_suburb,7,3525,27.7113933563232,0.822514772415161
6,R1A6,1,6,SAR_Dataset_suburb,7,4935,25.3128433227539,0.816980123519897
6,R1A6,1,6,SAR_Dataset_suburb,7,6345,24.0582313537598,0.802839994430542
6,R1A6,1,6,SAR_Dataset_suburb,7,7756,27.2821884155273,0.799363553524017
6,R1A6,1,6,SAR_Dataset_suburb,7,9166,26.9938087463379,0.789364397525787
6,R1A6,1,6,SAR_Dataset_suburb,7,10576,26.3639469146729,0.821212947368622
6,R1A6,1,6,SAR_Dataset_suburb,7,11986,26.1647338867188,0.795604526996613
6,R1A6,1,6,SAR_Dataset_suburb,7,13396,24.8804454803467,0.808811485767365
6,R2A3,2,3,SAR_Dataset_Bangkok_1,1,840,28.4443264007568,0.839888453483582
6,R2A3,2,3,SAR_Dataset_Bangkok_1,1,2520,26.7253265380859,0.797799289226532
6,R2A3,2,3,SAR_Dataset_Bangkok_1,1,4200,27.5508232116699,0.802131772041321
6,R2A3,2,3,SAR_Dataset_Bangkok_1,1,5880,25.4098472595215,0.702113091945648
6,R2A3,2,3,SAR_Dataset_Bangkok_1,1,7560,27.6090049743652,0.801704943180084
6,R2A3,2,3,SAR_Dataset_Bangkok_1,1,9241,26.980297088623,0.826473355293274
6,R2A3,2,3,SAR_Dataset_Bangkok_1,1,10921,27.5318164825439,0.83334618806839
6,R2A3,2,3,SAR_Dataset_Bangkok_1,1,12601,26.3344593048096,0.819866836071014
6,R2A3,2,3,SAR_Dataset_Bangkok_1,1,14281,28.1795291900635,0.824559092521667
6,R2A3,2,3,SAR_Dataset_Bangkok_1,1,15961,27.041259765625,0.828224658966064
6,R2A3,2,3,SAR_Dataset_city1_histeq,2,450,26.4625205993652,0.845002055168152
6,R2A3,2,3,SAR_Dataset_city1_histeq,2,1350,27.5167560577393,0.845653831958771
6,R2A3,2,3,SAR_Dataset_city1_histeq,2,2250,25.6288681030273,0.837716639041901
6,R2A3,2,3,SAR_Dataset_city1_histeq,2,3150,26.7400398254395,0.832816600799561
6,R2A3,2,3,SAR_Dataset_city1_histeq,2,4050,25.5578060150146,0.846917390823364
6,R2A3,2,3,SAR_Dataset_city1_histeq,2,4951,26.0131359100342,0.852084815502167
6,R2A3,2,3,SAR_Dataset_city1_histeq,2,5851,26.4475555419922,0.826654016971588
6,R2A3,2,3,SAR_Dataset_city1_histeq,2,6751,27.6142349243164,0.815750598907471
6,R2A3,2,3,SAR_Dataset_city1_histeq,2,7651,27.0615367889404,0.796081960201263
6,R2A3,2,3,SAR_Dataset_city1_histeq,2,8551,28.3839836120605,0.823113918304443
6,R2A3,2,3,SAR_Dataset_city2_histeq,3,450,28.1528663635254,0.803897738456726
6,R2A3,2,3,SAR_Dataset_city2_histeq,3,1350,27.6549816131592,0.801583826541901
6,R2A3,2,3,SAR_Dataset_city2_histeq,3,2250,28.2902736663818,0.808103978633881
6,R2A3,2,3,SAR_Dataset_city2_histeq,3,3150,27.816951751709,0.795206069946289
6,R2A3,2,3,SAR_Dataset_city2_histeq,3,4050,27.237283706665,0.815757870674133
6,R2A3,2,3,SAR_Dataset_city2_histeq,3,4951,28.536491394043,0.818192541599274
6,R2A3,2,3,SAR_Dataset_city2_histeq,3,5851,27.692813873291,0.796922743320465
6,R2A3,2,3,SAR_Dataset_city2_histeq,3,6751,27.3619537353516,0.80872118473053
6,R2A3,2,3,SAR_Dataset_city2_histeq,3,7651,27.2890014648438,0.788970232009888
6,R2A3,2,3,SAR_Dataset_city2_histeq,3,8551,25.743501663208,0.810438811779022
6,R2A3,2,3,SAR_Dataset_SAR_figure,4,375,26.8517875671387,0.779004454612732
6,R2A3,2,3,SAR_Dataset_SAR_figure,4,1125,26.7010688781738,0.817123413085938
6,R2A3,2,3,SAR_Dataset_SAR_figure,4,1875,25.4980945587158,0.850768506526947
6,R2A3,2,3,SAR_Dataset_SAR_figure,4,2625,23.6697940826416,0.835107386112213
6,R2A3,2,3,SAR_Dataset_SAR_figure,4,3375,25.2213745117188,0.830565273761749
6,R2A3,2,3,SAR_Dataset_SAR_figure,4,4126,24.9453735351562,0.844082057476044
6,R2A3,2,3,SAR_Dataset_SAR_figure,4,4876,26.4596557617188,0.833280384540558
6,R2A3,2,3,SAR_Dataset_SAR_figure,4,5626,24.7696914672852,0.844672739505768
6,R2A3,2,3,SAR_Dataset_SAR_figure,4,6376,25.8200626373291,0.825061619281769
6,R2A3,2,3,SAR_Dataset_SAR_figure,4,7126,27.9149150848389,0.802549481391907
6,R2A3,2,3,SAR_Dataset_filed,5,480,25.1857070922852,0.860612690448761
6,R2A3,2,3,SAR_Dataset_filed,5,1440,25.4545764923096,0.842121541500092
6,R2A3,2,3,SAR_Dataset_filed,5,2400,28.224536895752,0.808064818382263
6,R2A3,2,3,SAR_Dataset_filed,5,3360,23.510498046875,0.799557626247406
6,R2A3,2,3,SAR_Dataset_filed,5,4320,21.8195819854736,0.820917904376984
6,R2A3,2,3,SAR_Dataset_filed,5,5281,27.0656967163086,0.831782042980194
6,R2A3,2,3,SAR_Dataset_filed,5,6241,26.7841377258301,0.815953373908997
6,R2A3,2,3,SAR_Dataset_filed,5,7201,26.1511192321777,0.858152866363525
6,R2A3,2,3,SAR_Dataset_filed,5,8161,26.8505706787109,0.850330352783203
6,R2A3,2,3,SAR_Dataset_filed,5,9121,29.9427394866943,0.86009281873703
6,R2A3,2,3,SAR_Dataset_port,6,720,26.1906585693359,0.814655482769012
6,R2A3,2,3,SAR_Dataset_port,6,2160,24.7880344390869,0.838061988353729
6,R2A3,2,3,SAR_Dataset_port,6,3600,25.4174842834473,0.835496008396149
6,R2A3,2,3,SAR_Dataset_port,6,5040,25.3499183654785,0.848323285579681
6,R2A3,2,3,SAR_Dataset_port,6,6480,27.0041313171387,0.837666749954224
6,R2A3,2,3,SAR_Dataset_port,6,7921,23.9547080993652,0.828984916210175
6,R2A3,2,3,SAR_Dataset_port,6,9361,25.3136711120605,0.843241930007935
6,R2A3,2,3,SAR_Dataset_port,6,10801,24.5995922088623,0.822172045707703
6,R2A3,2,3,SAR_Dataset_port,6,12241,25.1524906158447,0.800661027431488
6,R2A3,2,3,SAR_Dataset_port,6,13681,30.3762722015381,0.880238473415375
6,R2A3,2,3,SAR_Dataset_suburb,7,705,26.8333129882812,0.840659439563751
6,R2A3,2,3,SAR_Dataset_suburb,7,2115,28.176248550415,0.852490365505219
6,R2A3,2,3,SAR_Dataset_suburb,7,3525,27.9539775848389,0.839658856391907
6,R2A3,2,3,SAR_Dataset_suburb,7,4935,25.7534561157227,0.837185144424438
6,R2A3,2,3,SAR_Dataset_suburb,7,6345,24.5286064147949,0.823775351047516
6,R2A3,2,3,SAR_Dataset_suburb,7,7756,27.151741027832,0.815042793750763
6,R2A3,2,3,SAR_Dataset_suburb,7,9166,27.489803314209,0.81074333190918
6,R2A3,2,3,SAR_Dataset_suburb,7,10576,27.0166397094727,0.8432657122612
6,R2A3,2,3,SAR_Dataset_suburb,7,11986,26.7921562194824,0.820324122905731
6,R2A3,2,3,SAR_Dataset_suburb,7,13396,25.4045753479004,0.830784022808075
6,R3A2,3,2,SAR_Dataset_Bangkok_1,1,840,28.1076259613037,0.834866344928741
6,R3A2,3,2,SAR_Dataset_Bangkok_1,1,2520,26.6731262207031,0.796467006206512
6,R3A2,3,2,SAR_Dataset_Bangkok_1,1,4200,27.5460262298584,0.800913453102112
6,R3A2,3,2,SAR_Dataset_Bangkok_1,1,5880,25.6478271484375,0.709565937519073
6,R3A2,3,2,SAR_Dataset_Bangkok_1,1,7560,27.9326725006104,0.810992419719696
6,R3A2,3,2,SAR_Dataset_Bangkok_1,1,9241,26.9549007415771,0.82634025812149
6,R3A2,3,2,SAR_Dataset_Bangkok_1,1,10921,27.4746227264404,0.829521596431732
6,R3A2,3,2,SAR_Dataset_Bangkok_1,1,12601,26.2273712158203,0.81738418340683
6,R3A2,3,2,SAR_Dataset_Bangkok_1,1,14281,28.0086345672607,0.819956183433533
6,R3A2,3,2,SAR_Dataset_Bangkok_1,1,15961,26.5661354064941,0.820746541023254
6,R3A2,3,2,SAR_Dataset_city1_histeq,2,450,26.7954292297363,0.84841787815094
6,R3A2,3,2,SAR_Dataset_city1_histeq,2,1350,27.5775299072266,0.847758173942566
6,R3A2,3,2,SAR_Dataset_city1_histeq,2,2250,25.6920928955078,0.837232708930969
6,R3A2,3,2,SAR_Dataset_city1_histeq,2,3150,26.5840759277344,0.829777717590332
6,R3A2,3,2,SAR_Dataset_city1_histeq,2,4050,24.9196243286133,0.839255273342133
6,R3A2,3,2,SAR_Dataset_city1_histeq,2,4951,25.9644603729248,0.850199401378632
6,R3A2,3,2,SAR_Dataset_city1_histeq,2,5851,26.3809185028076,0.824537515640259
6,R3A2,3,2,SAR_Dataset_city1_histeq,2,6751,27.3602657318115,0.812167644500732
6,R3A2,3,2,SAR_Dataset_city1_histeq,2,7651,26.9529685974121,0.793116509914398
6,R3A2,3,2,SAR_Dataset_city1_histeq,2,8551,28.2420845031738,0.81817501783371
6,R3A2,3,2,SAR_Dataset_city2_histeq,3,450,28.0630531311035,0.803787529468536
6,R3A2,3,2,SAR_Dataset_city2_histeq,3,1350,27.0800552368164,0.802708327770233
6,R3A2,3,2,SAR_Dataset_city2_histeq,3,2250,28.55739402771,0.814120769500732
6,R3A2,3,2,SAR_Dataset_city2_histeq,3,3150,28.3010387420654,0.805517077445984
6,R3A2,3,2,SAR_Dataset_city2_histeq,3,4050,27.4921436309814,0.821875631809235
6,R3A2,3,2,SAR_Dataset_city2_histeq,3,4951,28.4390716552734,0.815368473529816
6,R3A2,3,2,SAR_Dataset_city2_histeq,3,5851,27.7966766357422,0.798909723758698
6,R3A2,3,2,SAR_Dataset_city2_histeq,3,6751,27.3884429931641,0.810167789459229
6,R3A2,3,2,SAR_Dataset_city2_histeq,3,7651,27.8777160644531,0.798803389072418
6,R3A2,3,2,SAR_Dataset_city2_histeq,3,8551,25.8030586242676,0.810865461826324
6,R3A2,3,2,SAR_Dataset_SAR_figure,4,375,26.8495674133301,0.77996414899826
6,R3A2,3,2,SAR_Dataset_SAR_figure,4,1125,26.2625675201416,0.813159048557281
6,R3A2,3,2,SAR_Dataset_SAR_figure,4,1875,25.3365325927734,0.848706781864166
6,R3A2,3,2,SAR_Dataset_SAR_figure,4,2625,25.0421352386475,0.850913643836975
6,R3A2,3,2,SAR_Dataset_SAR_figure,4,3375,25.3532886505127,0.832809805870056
6,R3A2,3,2,SAR_Dataset_SAR_figure,4,4126,24.9224548339844,0.843713462352753
6,R3A2,3,2,SAR_Dataset_SAR_figure,4,4876,26.5425338745117,0.833051562309265
6,R3A2,3,2,SAR_Dataset_SAR_figure,4,5626,24.2865161895752,0.835553884506226
6,R3A2,3,2,SAR_Dataset_SAR_figure,4,6376,25.6557064056396,0.822863459587097
6,R3A2,3,2,SAR_Dataset_SAR_figure,4,7126,27.8355369567871,0.80134654045105
6,R3A2,3,2,SAR_Dataset_filed,5,480,25.451171875,0.865807354450226
6,R3A2,3,2,SAR_Dataset_filed,5,1440,25.5347595214844,0.843707144260406
6,R3A2,3,2,SAR_Dataset_filed,5,2400,28.259765625,0.812154054641724
6,R3A2,3,2,SAR_Dataset_filed,5,3360,23.4147472381592,0.793475866317749
6,R3A2,3,2,SAR_Dataset_filed,5,4320,22.1818065643311,0.826653361320496
6,R3A2,3,2,SAR_Dataset_filed,5,5281,26.9140224456787,0.829858958721161
6,R3A2,3,2,SAR_Dataset_filed,5,6241,27.2402381896973,0.822199642658234
6,R3A2,3,2,SAR_Dataset_filed,5,7201,26.1087322235107,0.857118546962738
6,R3A2,3,2,SAR_Dataset_filed,5,8161,26.9418411254883,0.850685834884644
6,R3A2,3,2,SAR_Dataset_filed,5,9121,29.935266494751,0.859712660312653
6,R3A2,3,2,SAR_Dataset_port,6,720,26.6623020172119,0.822359204292297
6,R3A2,3,2,SAR_Dataset_port,6,2160,24.8016834259033,0.838714420795441
6,R3A2,3,2,SAR_Dataset_port,6,3600,25.4188117980957,0.835360407829285
6,R3A2,3,2,SAR_Dataset_port,6,5040,24.8362693786621,0.843090176582336
6,R3A2,3,2,SAR_Dataset_port,6,6480,26.9652919769287,0.837516844272614
6,R3A2,3,2,SAR_Dataset_port,6,7921,24.2425346374512,0.833009481430054
6,R3A2,3,2,SAR_Dataset_port,6,9361,25.3342933654785,0.843607664108276
6,R3A2,3,2,SAR_Dataset_port,6,10801,24.2576522827148,0.817322552204132
6,R3A2,3,2,SAR_Dataset_port,6,12241,24.9805736541748,0.798813998699188
6,R3A2,3,2,SAR_Dataset_port,6,13681,30.5171775817871,0.881171107292175
6,R3A2,3,2,SAR_Dataset_suburb,7,705,26.5528697967529,0.83678126335144
6,R3A2,3,2,SAR_Dataset_suburb,7,2115,28.1679058074951,0.851985335350037
6,R3A2,3,2,SAR_Dataset_suburb,7,3525,27.8627967834473,0.838691771030426
6,R3A2,3,2,SAR_Dataset_suburb,7,4935,25.6743659973145,0.837509989738464
6,R3A2,3,2,SAR_Dataset_suburb,7,6345,24.5536193847656,0.824107050895691
6,R3A2,3,2,SAR_Dataset_suburb,7,7756,27.6156330108643,0.820554316043854
6,R3A2,3,2,SAR_Dataset_suburb,7,9166,26.8820858001709,0.801499247550964
6,R3A2,3,2,SAR_Dataset_suburb,7,10576,27.0382690429688,0.844970226287842
6,R3A2,3,2,SAR_Dataset_suburb,7,11986,26.4111061096191,0.812853753566742
6,R3A2,3,2,SAR_Dataset_suburb,7,13396,25.4203605651855,0.831848442554474
6,R6A1,6,1,SAR_Dataset_Bangkok_1,1,840,27.5313987731934,0.813249468803406
6,R6A1,6,1,SAR_Dataset_Bangkok_1,1,2520,26.5252571105957,0.781642735004425
6,R6A1,6,1,SAR_Dataset_Bangkok_1,1,4200,26.6786022186279,0.769748628139496
6,R6A1,6,1,SAR_Dataset_Bangkok_1,1,5880,25.2767658233643,0.686513006687164
6,R6A1,6,1,SAR_Dataset_Bangkok_1,1,7560,27.3516464233398,0.785184741020203
6,R6A1,6,1,SAR_Dataset_Bangkok_1,1,9241,26.7402095794678,0.806071519851685
6,R6A1,6,1,SAR_Dataset_Bangkok_1,1,10921,27.0916213989258,0.810721695423126
6,R6A1,6,1,SAR_Dataset_Bangkok_1,1,12601,25.9146099090576,0.798837423324585
6,R6A1,6,1,SAR_Dataset_Bangkok_1,1,14281,27.6115646362305,0.799728810787201
6,R6A1,6,1,SAR_Dataset_Bangkok_1,1,15961,26.6289157867432,0.808220326900482
6,R6A1,6,1,SAR_Dataset_city1_histeq,2,450,26.3933849334717,0.829620063304901
6,R6A1,6,1,SAR_Dataset_city1_histeq,2,1350,26.9454078674316,0.825943171977997
6,R6A1,6,1,SAR_Dataset_city1_histeq,2,2250,25.2021789550781,0.81524121761322
6,R6A1,6,1,SAR_Dataset_city1_histeq,2,3150,26.9126224517822,0.824872851371765
6,R6A1,6,1,SAR_Dataset_city1_histeq,2,4050,25.099084854126,0.828169941902161
6,R6A1,6,1,SAR_Dataset_city1_histeq,2,4951,25.4154567718506,0.830061614513397
6,R6A1,6,1,SAR_Dataset_city1_histeq,2,5851,25.9994792938232,0.803249835968018
6,R6A1,6,1,SAR_Dataset_city1_histeq,2,6751,27.1527328491211,0.792718470096588
6,R6A1,6,1,SAR_Dataset_city1_histeq,2,7651,26.4301643371582,0.767360329627991
6,R6A1,6,1,SAR_Dataset_city1_histeq,2,8551,27.9084320068359,0.800970375537872
6,R6A1,6,1,SAR_Dataset_city2_histeq,3,450,27.2371940612793,0.773857831954956
6,R6A1,6,1,SAR_Dataset_city2_histeq,3,1350,26.8218536376953,0.778591215610504
6,R6A1,6,1,SAR_Dataset_city2_histeq,3,2250,27.6996841430664,0.783120632171631
6,R6A1,6,1,SAR_Dataset_city2_histeq,3,3150,27.1432209014893,0.768035352230072
6,R6A1,6,1,SAR_Dataset_city2_histeq,3,4050,26.9656963348389,0.798941850662231
6,R6A1,6,1,SAR_Dataset_city2_histeq,3,4951,28.0234107971191,0.799938201904297
6,R6A1,6,1,SAR_Dataset_city2_histeq,3,5851,27.4454116821289,0.778395473957062
6,R6A1,6,1,SAR_Dataset_city2_histeq,3,6751,26.6961116790771,0.780350267887115
6,R6A1,6,1,SAR_Dataset_city2_histeq,3,7651,27.193920135498,0.772325336933136
6,R6A1,6,1,SAR_Dataset_city2_histeq,3,8551,25.4441432952881,0.789315640926361
6,R6A1,6,1,SAR_Dataset_SAR_figure,4,375,26.8092384338379,0.758559703826904
6,R6A1,6,1,SAR_Dataset_SAR_figure,4,1125,25.8834362030029,0.794495284557343
6,R6A1,6,1,SAR_Dataset_SAR_figure,4,1875,24.936990737915,0.830571174621582
6,R6A1,6,1,SAR_Dataset_SAR_figure,4,2625,24.5231266021729,0.831873178482056
6,R6A1,6,1,SAR_Dataset_SAR_figure,4,3375,24.8064975738525,0.811520576477051
6,R6A1,6,1,SAR_Dataset_SAR_figure,4,4126,24.5117015838623,0.825772941112518
6,R6A1,6,1,SAR_Dataset_SAR_figure,4,4876,26.0205936431885,0.813063979148865
6,R6A1,6,1,SAR_Dataset_SAR_figure,4,5626,23.4928684234619,0.80735844373703
6,R6A1,6,1,SAR_Dataset_SAR_figure,4,6376,25.0206413269043,0.799300491809845
6,R6A1,6,1,SAR_Dataset_SAR_figure,4,7126,27.3940849304199,0.78823322057724
